Code,Item,Group,Region_Number,Region_Name,State_Name,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Average_Annual_Percent_Growth
1,Medicaid/Personal Health Care (Millions of Dollars),State,5,Southeast,Mississippi,818,924,1055,1206,1364,1500,1520,1594,1697,1949,2474,2703,2805,3425,3145,3159,3396,3433,3641,4111,4182,4249,4409,4577,4643,4831,4702,4686,4836,4854,6.3
1,Medicaid/Personal Health Care (Millions of Dollars),State,4,Plains,Missouri,1225,1885,1973,2267,2451,2628,2807,3056,3358,3947,4309,4792,5312,5942,6312,6069,6393,6763,7418,7594,7799,8397,8515,8574,9221,9500,9648,9755,10074,10407,7.7
1,Medicaid/Personal Health Care (Millions of Dollars),State,7,Rocky Mountains,Montana,249,274,316,332,343,371,365,409,350,481,532,494,542,635,686,691,704,768,846,985,819,951,994,1060,1141,1439,1758,1771,1849,1960,7.4
1,Medicaid/Personal Health Care (Millions of Dollars),State,4,Plains,Nebraska,409,479,556,592,616,692,739,927,969,1028,1214,1283,1320,1365,1451,1418,1496,1504,1607,1627,1574,1714,1666,1701,1767,1830,1928,1944,1966,2143,5.9
1,Medicaid/Personal Health Care (Millions of Dollars),State,8,Far West,Nevada,232,309,349,365,408,425,415,480,494,557,655,800,883,1049,1103,1109,1179,1209,1287,1401,1431,1726,1626,2343,2874,3084,3282,3475,3821,3649,10
1,Medicaid/Personal Health Care (Millions of Dollars),State,1,New England,New Hampshire,283,372,442,510,583,596,635,730,736,814,832,911,953,1156,1130,1091,1181,1217,1321,1296,1123,1142,1194,1317,1508,1812,1898,1924,1843,2026,7
1,Medicaid/Personal Health Care (Millions of Dollars),State,2,Mideast,New Jersey,2961,3285,3743,4130,4474,4697,4943,4911,5100,5407,5583,6206,6791,7168,8403,8720,8397,8903,9187,9401,9819,9470,9574,11952,12616,13057,13329,13568,14553,14745,5.7
1,Medicaid/Personal Health Care (Millions of Dollars),State,6,Southwest,New Mexico,426,503,583,658,743,883,912,977,1035,1191,1408,1694,1914,2058,2146,2218,2521,2773,2914,3092,2950,2986,3026,3807,4458,4456,4452,4517,4708,5235,9
1,Medicaid/Personal Health Care (Millions of Dollars),State,2,Mideast,New York,15985,17651,19472,20863,22349,23936,23727,25903,27495,29393,30980,35174,38415,40251,40956,42178,43197,44546,47476,48053,50494,49180,49413,53356,55915,57227,65188,65272,63980,65501,5
1,Medicaid/Personal Health Care (Millions of Dollars),State,5,Southeast,North Carolina,1967,2300,2690,2987,3602,3970,4217,4375,4694,5336,6266,6514,6863,8029,8767,8766,8872,9875,10945,10042,10634,10838,11153,11484,11954,11030,12652,13196,13158,14122,7
1,Medicaid/Personal Health Care (Millions of Dollars),State,4,Plains,North Dakota,252,263,281,292,308,331,312,330,331,385,374,439,439,480,499,480,492,519,584,674,687,738,778,945,1047,1130,1138,1148,1137,1209,5.6
1,Medicaid/Personal Health Care (Millions of Dollars),State,3,Great Lakes,Ohio,4079,4650,5024,5336,5659,5815,6012,6184,6432,7380,8294,9227,10319,11123,11751,11434,11785,12020,13345,13929,14387,14550,15888,17927,19456,19784,20658,19967,20927,22629,6.1
1,Medicaid/Personal Health Care (Millions of Dollars),State,6,Southwest,Oklahoma,906,1041,1071,1017,1069,1119,1174,1298,1449,1624,2051,2224,2277,2445,2688,2910,3216,3493,3784,3930,4033,4568,4625,4810,4689,4559,4646,4707,5025,5195,6.2
1,Medicaid/Personal Health Care (Millions of Dollars),State,8,Far West,Oregon,734,838,978,1142,1363,1443,1434,1640,1904,2037,2315,2496,2351,2563,2674,2576,2698,2987,3452,3696,3990,4131,4719,6932,7310,7466,7616,8108,8556,8967,9
1,Medicaid/Personal Health Care (Millions of Dollars),State,2,Mideast,Pennsylvania,3629,4817,4955,5675,6173,6948,7871,7707,8977,10065,10534,11294,12005,13071,14878,13726,14482,15020,15726,17360,18179,18331,19103,20127,22093,25630,24459,28438,29298,29137,7.4
1,Medicaid/Personal Health Care (Millions of Dollars),State,1,New England,Rhode Island,540,724,736,734,786,748,926,931,1019,1017,1270,1340,1356,1615,1651,1648,1569,1712,1781,1864,1898,1756,1803,2265,2264,2221,2392,2349,2339,2430,5.3
1,Medicaid/Personal Health Care (Millions of Dollars),State,5,Southeast,South Carolina,1238,1447,1615,1738,1808,1819,1798,1986,2180,2497,2906,3168,3191,3812,3996,3870,3892,4324,4793,4858,4467,4483,4577,5066,5453,5582,5538,5697,5929,6076,5.6
1,Medicaid/Personal Health Care (Millions of Dollars),State,4,Plains,South Dakota,259,241,267,288,302,316,325,348,367,418,430,538,516,564,576,581,605,643,699,742,697,720,753,762,775,805,828,838,856,899,4.4
1,Medicaid/Personal Health Care (Millions of Dollars),State,5,Southeast,Tennessee,1545,2003,2181,2538,2967,3012,3293,3544,3903,4459,5079,5396,5944,6592,6600,5513,6362,6473,6476,7402,7114,7670,8006,7677,8315,8116,8028,8470,9688,9110,6.3
1,Medicaid/Personal Health Care (Millions of Dollars),State,6,Southwest,Texas,4718,5788,6759,7578,8009,8598,8671,8774,9297,9843,10781,12500,13809,15210,17088,16955,18869,19984,22826,25176,26412,25371,26942,30007,32533,33979,32891,34210,34969,37935,7.5
1,Medicaid/Personal Health Care (Millions of Dollars),State,7,Rocky Mountains,Utah,412,441,494,520,556,608,609,679,730,782,839,956,1091,1209,1361,1395,1346,1425,1585,1602,1715,1830,1971,1924,1942,2123,2188,2218,2629,2993,7.1
1,Medicaid/Personal Health Care (Millions of Dollars),State,1,New England,Vermont,206,221,235,264,295,318,348,387,446,512,583,643,702,774,856,997,1095,1073,1168,1226,1233,1345,1498,1561,1652,1593,1527,1580,1581,1600,7.3
1,Medicaid/Personal Health Care (Millions of Dollars),State,5,Southeast,Virginia,1371,1465,1682,1773,1897,2013,2150,2218,2379,2736,3302,3158,3496,3743,4165,4323,4606,5049,5481,5995,6361,6362,6865,6833,7496,7764,8446,8428,10924,12029,7.8
1,Medicaid/Personal Health Care (Millions of Dollars),State,8,Far West,Washington,1658,1907,2169,2328,2536,2795,2939,3109,3403,3740,4180,4468,4822,4951,5281,5122,5460,5835,5977,6540,6718,7099,7296,9004,9767,10685,10815,11202,11951,12750,7.3
1,Medicaid/Personal Health Care (Millions of Dollars),State,5,Southeast,West Virginia,655,881,1071,1115,1133,1157,1220,1343,1284,1369,1472,1573,1823,1979,2014,2044,2071,2109,2328,2421,2503,2719,2813,3249,3382,3337,3630,3577,3569,3728,6.2
1,Medicaid/Personal Health Care (Millions of Dollars),State,3,Great Lakes,Wisconsin,1784,1958,2065,2165,2243,2376,2553,2664,2802,3312,3892,4336,4233,4264,4591,4340,4551,4689,6709,6221,6085,6498,6855,7319,7508,7608,7902,8185,8623,8975,5.7
1,Medicaid/Personal Health Care (Millions of Dollars),State,7,Rocky Mountains,Wyoming,94,117,136,154,165,189,193,196,199,217,246,283,329,374,394,424,435,478,510,508,512,532,547,533,555,561,584,576,569,601,6.6
2,Medicaid/Hospital Care (Millions of Dollars),United States,0,United States,,36545,43940,49458,53671,56800,58871,59621,61705,66810,70941,77380,84466,90325,96807,103825,108904,117295,122938,133998,142170,144346,150635,157074,171744,186097,190070,192232,197942,207050,220838,6.4
2,Medicaid/Hospital Care (Millions of Dollars),Region,1,New England,,2073,2430,2553,2984,3292,3380,4024,4096,4181,4180,4545,5096,5001,5790,6470,6238,6640,7219,7951,7693,7983,8965,8507,9557,9894,10624,10764,11298,10894,11987,6.2
2,Medicaid/Hospital Care (Millions of Dollars),Region,2,Mideast,,10844,12725,13212,14502,15283,15640,14925,15828,16857,17502,17844,20670,22001,22872,24086,26603,27548,27854,29477,30598,32293,31883,32548,36031,37347,39527,42549,43727,45456,46716,5.2
2,Medicaid/Hospital Care (Millions of Dollars),Region,3,Great Lakes,,5335,6591,7878,8131,8473,8945,9433,8673,10351,11158,11217,11691,12665,13266,14510,15010,17717,18189,21581,21740,19534,20972,22210,23548,24866,25280,26133,24725,27636,31309,6.3
2,Medicaid/Hospital Care (Millions of Dollars),Region,4,Plains,,1867,2500,2729,2888,2984,3130,3245,3555,3777,4368,4712,5514,5365,5874,6263,7082,7551,7850,8559,8927,9119,9903,9798,10364,10808,11105,11331,11954,11964,12445,6.8
2,Medicaid/Hospital Care (Millions of Dollars),Region,5,Southeast,,6962,8375,9942,10997,11529,11539,12058,12482,12808,14921,17277,18646,19117,21489,22272,23779,25222,26026,28009,31557,31815,32256,34424,36223,37142,36290,39337,41563,43200,45629,6.7
2,Medicaid/Hospital Care (Millions of Dollars),Region,6,Southwest,,2927,4148,4742,5219,5327,5512,5295,5542,5809,6041,6781,7816,8445,9408,10955,11322,13074,13771,15641,16807,16650,16773,17376,19676,20658,21343,21032,21142,22122,24603,7.6
2,Medicaid/Hospital Care (Millions of Dollars),Region,7,Rocky Mountains,,669,843,943,1022,1079,1072,1063,1178,1168,1312,1388,1536,1650,1915,1970,2198,2221,2406,2697,3373,3431,3867,4063,4360,4870,5025,5451,5879,6173,6703,8.3
2,Medicaid/Hospital Care (Millions of Dollars),Region,8,Far West,,5868,6328,7460,7928,8833,9652,9578,10351,11859,11461,13617,13497,16081,16193,17298,16672,17322,19623,20082,21475,23520,26017,28149,31986,40512,40875,35635,37652,39605,41446,7
2,Medicaid/Hospital Care (Millions of Dollars),State,5,Southeast,Alabama,261,429,486,533,595,623,419,566,599,792,711,779,876,947,1140,1049,899,1092,1249,2142,1691,2098,1957,2127,2120,1926,2235,2371,2572,2569,8.2
2,Medicaid/Hospital Care (Millions of Dollars),State,8,Far West,Alaska,74,91,128,107,110,132,129,129,132,177,213,251,333,283,283,334,328,317,368,352,436,454,409,439,505,716,764,759,788,736,8.3
2,Medicaid/Hospital Care (Millions of Dollars),State,6,Southwest,Arizona,608,850,854,951,937,938,944,981,1119,1107,1423,1731,1984,2253,2461,2618,2771,2961,3272,3254,3030,3158,3308,3549,3692,3913,4377,4302,4756,5176,7.7
2,Medicaid/Hospital Care (Millions of Dollars),State,5,Southeast,Arkansas,343,376,408,391,396,409,429,439,450,487,643,811,754,824,822,851,1005,976,1041,1312,1264,1303,1333,1574,1645,1842,1910,2152,2123,2284,6.8
2,Medicaid/Hospital Care (Millions of Dollars),State,8,Far West,California,4880,5176,6100,6369,6951,7704,7519,8130,9596,9056,10813,10465,12867,12582,13437,12807,13196,15261,15577,16571,18166,20214,22639,23942,31802,31644,26359,28443,29910,31743,6.7
2,Medicaid/Hospital Care (Millions of Dollars),State,7,Rocky Mountains,Colorado,290,427,473,543,596,548,547,599,633,703,729,801,817,878,914,971,1017,1104,1206,1670,1785,1973,2117,2475,3054,2997,3138,3482,3486,3530,9
2,Medicaid/Hospital Care (Millions of Dollars),State,1,New England,Connecticut,477,456,526,667,785,880,967,837,791,780,767,845,863,948,943,1027,1087,1194,1286,1331,1586,2272,2101,2249,2108,2200,2412,2718,2536,3049,6.6
2,Medicaid/Hospital Care (Millions of Dollars),State,2,Mideast,Delaware,77,83,91,98,112,125,97,124,111,130,141,156,187,215,259,302,324,321,334,378,425,523,490,552,566,583,695,695,721,736,8.1
2,Medicaid/Hospital Care (Millions of Dollars),State,2,Mideast,District of Columbia,272,284,345,396,367,386,440,482,423,447,418,448,478,484,566,544,600,561,594,680,757,744,733,780,806,866,903,861,894,915,4.3
2,Medicaid/Hospital Care (Millions of Dollars),State,5,Southeast,Florida,1388,1631,1865,1936,2046,2022,1955,2115,2098,2338,2549,3041,3407,4099,4130,4637,4906,5434,5762,6801,6849,6809,6992,7881,6697,6588,6947,7220,7483,8532,6.5
2,Medicaid/Hospital Care (Millions of Dollars),State,5,Southeast,Georgia,836,874,1064,1241,1295,1387,1352,1438,1476,2018,2795,3166,3403,2922,3041,2798,3226,3111,2974,3191,3469,3262,3660,3643,3767,3710,3920,4551,4168,3985,5.5
2,Medicaid/Hospital Care (Millions of Dollars),State,8,Far West,Hawaii,104,110,149,210,307,263,288,244,256,251,245,281,284,348,372,368,403,382,403,521,603,495,632,788,799,877,888,808,852,872,7.6
2,Medicaid/Hospital Care (Millions of Dollars),State,7,Rocky Mountains,Idaho,78,82,87,91,97,117,113,129,140,157,182,200,210,258,230,251,287,306,342,409,440,507,571,535,486,494,559,643,721,924,8.9
2,Medicaid/Hospital Care (Millions of Dollars),State,3,Great Lakes,Illinois,1119,1767,2343,2516,2691,3021,3069,3027,3019,3486,3412,3632,4142,4265,4832,4839,6126,5930,7390,7759,6010,5772,7568,7189,7898,7278,8014,7319,7720,10378,8
2,Medicaid/Hospital Care (Millions of Dollars),State,3,Great Lakes,Indiana,685,824,1114,890,804,955,914,1049,1203,1493,1538,1425,1332,1637,1429,1620,1965,2367,1989,1833,1611,3132,2137,3056,2583,2707,3079,2902,3502,3968,6.2
2,Medicaid/Hospital Care (Millions of Dollars),State,4,Plains,Iowa,296,333,391,415,421,451,435,514,505,628,628,821,720,709,719,873,850,906,927,985,1107,1213,1160,1369,1478,1538,1473,1676,1862,1833,6.5
2,Medicaid/Hospital Care (Millions of Dollars),State,4,Plains,Kansas,223,296,337,326,297,288,304,291,307,413,422,480,390,487,549,667,699,764,802,815,957,944,795,756,860,923,916,999,1072,1083,5.6
2,Medicaid/Hospital Care (Millions of Dollars),State,5,Southeast,Kentucky,395,582,637,712,790,860,951,1038,1026,1240,1176,1305,1221,1598,1381,1540,1670,1622,2107,1948,1995,1617,1654,2844,3255,2963,3166,3319,3348,3853,8.2
2,Medicaid/Hospital Care (Millions of Dollars),State,5,Southeast,Louisiana,819,970,1472,1676,1455,1071,1351,1150,1119,1133,1619,1572,1499,1775,2051,2241,2355,2340,2589,2626,2649,2647,3260,2962,3296,3570,4165,4344,4463,4892,6.4
2,Medicaid/Hospital Care (Millions of Dollars),State,1,New England,Maine,133,197,269,301,283,290,349,379,290,282,299,296,405,489,568,515,558,575,896,541,782,731,923,720,739,712,820,816,867,1004,7.2
2,Medicaid/Hospital Care (Millions of Dollars),State,2,Mideast,Maryland,736,832,988,1080,1081,1076,1063,1127,1268,1168,1295,1420,1648,1783,1851,1908,2056,2145,2394,2705,2711,2721,2831,3776,3397,4062,4013,4159,4188,4342,6.3
2,Medicaid/Hospital Care (Millions of Dollars),State,1,New England,Massachusetts,1146,1314,1315,1504,1667,1739,2122,2294,2481,2497,2678,3118,2860,3284,3852,3436,3784,4096,4288,4299,4206,4641,4066,4807,5219,5617,5320,5614,5430,5793,5.7
2,Medicaid/Hospital Care (Millions of Dollars),State,3,Great Lakes,Michigan,1214,1414,1607,1743,1941,1956,2397,1633,3242,2892,2679,2673,2902,2894,3284,3343,3943,4157,4659,4836,4649,4629,4551,4984,5800,6411,5706,5985,6783,6866,6.2
2,Medicaid/Hospital Care (Millions of Dollars),State,4,Plains,Minnesota,567,591,619,617,654,673,685,713,727,806,922,1206,1021,1247,1193,1399,1673,1721,1948,2230,2257,2516,2684,3013,2928,2968,3213,3434,3200,3299,6.3
2,Medicaid/Hospital Care (Millions of Dollars),State,5,Southeast,Mississippi,373,385,463,544,650,739,751,760,736,783,987,1130,1137,1403,1207,1415,1565,1521,1579,2010,2008,2063,2243,2312,2331,2335,2190,2165,2226,2219,6.3
2,Medicaid/Hospital Care (Millions of Dollars),State,4,Plains,Missouri,457,951,980,1106,1169,1228,1325,1460,1664,1908,2087,2233,2468,2649,2992,3289,3433,3547,3876,3830,3816,4126,4054,3987,4257,4326,4265,4404,4396,4727,8.4
2,Medicaid/Hospital Care (Millions of Dollars),State,7,Rocky Mountains,Montana,109,117,138,142,138,145,147,187,139,179,180,171,185,241,261,289,295,309,340,440,286,375,392,416,429,588,783,795,827,932,7.7
2,Medicaid/Hospital Care (Millions of Dollars),State,4,Plains,Nebraska,130,166,219,233,235,264,262,333,341,336,384,416,424,422,457,476,507,501,541,564,517,589,562,612,610,617,698,654,662,714,6
2,Medicaid/Hospital Care (Millions of Dollars),State,8,Far West,Nevada,109,136,150,174,202,209,204,217,215,231,275,315,383,440,450,466,505,511,538,562,569,821,700,931,1072,1146,1173,1178,1327,1196,8.6
2,Medicaid/Hospital Care (Millions of Dollars),State,1,New England,New Hampshire,70,132,160,178,206,168,141,172,188,214,227,261,310,366,354,348,409,399,427,421,251,261,279,315,376,627,651,673,595,696,8.2
2,Medicaid/Hospital Care (Millions of Dollars),State,2,Mideast,New Jersey,1218,1462,1667,1840,1988,1995,2033,2021,2089,2143,2300,2506,2726,2661,2990,3423,3459,3472,3393,3445,3546,3803,3739,4609,5178,5348,5393,5339,5757,5750,5.5
2,Medicaid/Hospital Care (Millions of Dollars),State,6,Southwest,New Mexico,167,191,223,253,278,324,331,405,408,546,603,722,755,820,914,942,1179,1325,1465,1622,1490,1368,1256,1817,2222,2207,2223,2201,2279,2461,9.7
2,Medicaid/Hospital Care (Millions of Dollars),State,2,Mideast,New York,7391,8148,8236,8951,9483,9560,8506,9568,10131,10681,10762,12891,13816,14283,14411,15984,16004,16269,17278,17474,18081,17565,17711,18568,18569,17921,22494,21432,21094,21375,3.7
2,Medicaid/Hospital Care (Millions of Dollars),State,5,Southeast,North Carolina,696,823,950,1030,1319,1434,1508,1499,1606,1811,2116,2068,2007,2467,2627,2994,2907,3102,3486,3306,3986,4261,4879,4605,4961,4373,5410,5987,5520,5721,7.5
2,Medicaid/Hospital Care (Millions of Dollars),State,4,Plains,North Dakota,80,87,98,103,118,130,129,131,120,146,135,161,160,162,163,177,176,189,217,230,227,264,277,358,398,430,453,468,450,450,6.1
2,Medicaid/Hospital Care (Millions of Dollars),State,3,Great Lakes,Ohio,1824,2082,2278,2399,2429,2388,2410,2346,2274,2570,2766,3041,3338,3503,3964,4139,4545,4561,5085,5150,5252,5175,5683,6008,6177,6175,6646,5682,6644,6963,4.7
2,Medicaid/Hospital Care (Millions of Dollars),State,6,Southwest,Oklahoma,350,429,414,379,389,411,418,439,495,624,791,813,827,759,802,1001,1164,1244,1337,1451,1476,1919,1838,1964,1924,1905,1907,1951,2013,2118,6.4
2,Medicaid/Hospital Care (Millions of Dollars),State,8,Far West,Oregon,190,228,263,319,449,471,533,676,695,706,768,851,763,888,939,910,968,1121,1125,1226,1287,1530,1466,2507,2795,2766,2838,2905,3022,3035,10
2,Medicaid/Hospital Care (Millions of Dollars),State,2,Mideast,Pennsylvania,1150,1915,1886,2138,2252,2500,2787,2506,2835,2933,2927,3250,3145,3446,4008,4442,5105,5087,5484,5916,6774,6528,7043,7746,8831,10748,9050,11242,12801,13597,8.9
2,Medicaid/Hospital Care (Millions of Dollars),State,1,New England,Rhode Island,190,275,225,264,277,230,372,325,339,297,455,441,421,546,547,622,482,646,716,742,795,664,688,1001,963,993,1106,1005,997,968,5.8
